wkt_geom	fid	OBJECTID	BGRI2021	DT21	DTMN21	DTMNFR21	DTMNFRSEC21	SECNUM21	SSNUM21	SECSSNUM21	SUBSECCAO	NUTS1	NUTS2	NUTS3	N_EDIFICIOS_CLASSICOS	N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ	N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS	N_EDIFICIOS_EXCLUSIV_RESID	N_EDIFICIOS_1_OU_2_PISOS	N_EDIFICIOS_3_OU_MAIS_PISOS	N_EDIFICIOS_CONSTR_ANTES_1945	N_EDIFICIOS_CONSTR_1946_1980	N_EDIFICIOS_CONSTR_1981_2000	N_EDIFICIOS_CONSTR_2001_2010	N_EDIFICIOS_CONSTR_2011_2021	N_EDIFICIOS_COM_NECESSIDADES_REPARACAO	N_ALOJAMENTOS_TOTAL	N_ALOJAMENTOS_FAMILIARES	N_ALOJAMENTOS_FAM_CLASS_RHABITUAL	N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA	N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS	N_RHABITUAL_COM_ESTACIONAMENTO	N_RHABITUAL_PROP_OCUP	N_RHABITUAL_ARRENDADOS	N_AGREGADOS_DOMESTICOS_PRIVADOS	N_ADP_1_OU_2_PESSOAS	N_ADP_3_OU_MAIS_PESSOAS	N_NUCLEOS_FAMILIARES	N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25	N_INDIVIDUOS	N_INDIVIDUOS_H	N_INDIVIDUOS_M	N_INDIVIDUOS_0_14	N_INDIVIDUOS_15_24	N_INDIVIDUOS_25_64	N_INDIVIDUOS_65_OU_MAIS	SHAPE_Length	SHAPE_Area
MultiPolygon (((-37272.36749999970197678 164012.20040000043809414, -37257.22109999973326921 164003.84479999914765358, -37247.68149999994784594 163998.58300000056624413, -37192.98560000024735928 163971.04539999924600124, -37169.63360000029206276 163960.49499999918043613, -37160.97389999963343143 163958.51810000091791153, -37145.1096000000834465 163954.897299999371171, -37132.18310000002384186 163953.41650000028312206, -37123.97350000031292439 163952.4765000008046627, -37096.8667000001296401 163953.83860000036656857, -37087.03010000009089708 163954.64269999973475933, -37036.39840000029653311 163958.7767999991774559, -36987.85360000003129244 163962.74090000055730343, -36988.0026000002399087 163963.78580000065267086, -36988.0026000002399087 163965.66180000081658363, -36987.73959999997168779 163967.51070000045001507, -36987.23070000018924475 163969.27759999968111515, -36986.50270000007003546 163970.91950000077486038, -36986.04769999999552965 163971.65949999913573265, -36985.59279999975115061 163972.40049999952316284, -36984.54580000042915344 163973.69840000011026859, -36983.40290000010281801 163974.80540000088512897, -36982.20390000008046627 163975.72140000015497208, -36980.97699999995529652 163976.45940000005066395, -36979.63410000037401915 163977.07929999940097332, -36978.93910000007599592 163977.30829999968409538, -36978.14809999987483025 163977.56829999946057796, -36976.53619999997317791 163977.88929999992251396, -36974.8252999996766448 163978.0092999991029501, -36973.05040000006556511 163977.90130000002682209, -36971.25939999986439943 163977.54340000078082085, -36969.50349999964237213 163976.93040000088512897, -36967.83660000003874302 163976.07039999961853027, -36966.31060000043362379 163974.98650000058114529, -36964.96669999975711107 163973.71460000053048134, -36963.620299999602139 163971.73369999974966049, -36965.21690000034868717 163971.56140000000596046, -36973.27689999993890524 163970.69160000048577785, -36964.74660000018775463 163958.66349999979138374, -36952.35639999993145466 163941.19270000047981739, -36926.89570000022649765 163910.00349999964237213, -36905.41530000045895576 163881.84449999965727329, -36888.7571000000461936 163859.16870000027120113, -36882.43780000042170286 163850.56660000048577785, -36877.76240000035613775 163844.20219999924302101, -36874.08469999954104424 163839.19590000063180923, -36856.16449999995529652 163815.50650000013411045, -36856.83889999985694885 163814.86879999935626984, -36873.78560000006109476 163798.84429999999701977, -36876.35350000020116568 163796.41620000079274178, -36886.12280000001192093 163787.82010000012814999, -36892.37559999991208315 163782.31809999980032444, -36898.33299999963492155 163777.07619999907910824, -36909.57280000019818544 163767.10600000061094761, -36909.86129999998956919 163767.2869000006467104, -36910.09109999984502792 163767.43099999986588955, -36916.41299999970942736 163771.39570000022649765, -36922.41249999962747097 163764.10559999942779541, -36931.78189999982714653 163748.51590000092983246, -36951.55709999985992908 163712.56000000052154064, -36951.96109999995678663 163711.8255000002682209, -36956.62139999959617853 163717.2938000001013279, -36956.86129999998956919 163717.57530000060796738, -36957.68400000035762787 163718.74029999971389771, -36968.78110000025480986 163734.45480000041425228, -36984.38179999962449074 163755.76429999992251396, -36995.09179999958723783 163769.82379999943077564, -37005.88169999979436398 163779.26359999924898148, -37005.90259999968111515 163779.22460000030696392, -37040.70990000013262033 163714.39379999972879887, -37040.74220000021159649 163714.34180000051856041, -37163.11380000039935112 163516.99369999952614307, -37164.00399999972432852 163515.5234999991953373, -37262.78639999963343143 163666.44940000027418137, -37342.72680000029504299 163731.16669999994337559, -37446.05630000028759241 163766.03380000032484531, -37533.47559999953955412 163783.9715999998152256, -37570.73780000023543835 163785.8624000009149313, -37575.50839999970048666 163928.39100000075995922, -37548.01269999984651804 163933.55000000074505806, -37512.51829999964684248 163945.2727000005543232, -37414.01630000025033951 164007.47780000045895576, -37365.6205000001937151 164025.07929999940097332, -37343.22960000019520521 164034.79910000041127205, -37342.06570000015199184 164032.90320000052452087, -37340.7017000000923872 164031.21319999918341637, -37339.2147000003606081 164029.772299999371171, -37337.65479999966919422 164028.58039999939501286, -37336.05690000019967556 164027.61940000019967556, -37334.30790000036358833 164026.81240000016987324, -37332.37399999983608723 164026.17650000005960464, -37330.27610000036656857 164025.758500000461936, -37328.04820000007748604 164025.6015000008046627, -37325.73830000031739473 164025.74349999986588955, -37323.40739999990910292 164026.20849999971687794, -37322.26449999958276749 164026.60749999992549419, -37321.12150000035762787 164027.00650000013411045, -37318.95260000042617321 164028.12649999931454659, -37316.9656999995931983 164029.53739999979734421, -37315.21580000035464764 164031.19339999929070473, -37313.7428999999538064 164033.0352999996393919, -37312.56500000040978193 164034.99719999916851521, -37312.16299999970942736 164035.92119999974966049, -37272.36749999970197678 164012.20040000043809414)))	1612	200219	13120302602	13	1312	131203	131203026	026	02	02602	13120302602	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086.5495719256	185357.056394186
MultiPolygon (((-37099.94969999976456165 164081.42950000055134296, -37070.58669999986886978 164051.6898999996483326, -37049.48049999959766865 164034.26070000045001507, -37074.07890000008046627 163981.36470000073313713, -37087.03010000009089708 163954.64269999973475933, -37096.8667000001296401 163953.83860000036656857, -37123.97350000031292439 163952.4765000008046627, -37132.18310000002384186 163953.41650000028312206, -37145.1096000000834465 163954.897299999371171, -37160.97389999963343143 163958.51810000091791153, -37169.63360000029206276 163960.49499999918043613, -37192.98560000024735928 163971.04539999924600124, -37247.68149999994784594 163998.58300000056624413, -37257.22109999973326921 164003.84479999914765358, -37251.0494999997317791 164015.80629999935626984, -37243.49199999962002039 164032.34669999964535236, -37239.46019999962300062 164036.28460000082850456, -37235.09339999966323376 164038.33249999955296516, -37231.54959999956190586 164039.36449999921023846, -37162.90180000010877848 164062.74489999935030937, -37113.0921000000089407 164080.13250000029802322, -37106.51740000024437904 164082.38749999925494194, -37099.94969999976456165 164081.42950000055134296)))	1336	173206	13120302603	13	1312	131203	131203026	026	03	02603	13120302603	1	11	11A	3	3	0	3	1	2	3	0	0	0	0	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.05186021924	17255.0985003624
MultiPolygon (((-37505.43910000007599592 164841.30819999985396862, -37471.98730000015348196 164818.20130000077188015, -37444.09839999955147505 164800.04509999975562096, -37424.28509999997913837 164791.77060000039637089, -37407.83179999981075525 164787.23279999941587448, -37395.08939999993890524 164785.41699999943375587, -37365.08669999986886978 164785.11510000005364418, -37259.03129999991506338 164787.35060000047087669, -37222.50090000033378601 164787.53380000032484531, -37202.53479999955743551 164791.87570000067353249, -37188.64439999964088202 164797.08660000003874302, -37171.71619999967515469 164804.03539999946951866, -37145.67349999956786633 164821.40489999949932098, -37090.62320000026375055 164854.49579999968409538, -37115.25889999978244305 164831.16860000044107437, -37130.35309999994933605 164814.07220000028610229, -37144.30730000045150518 164796.69189999997615814, -37167.66110000014305115 164772.18669999949634075, -37189.01999999955296516 164752.81140000000596046, -37212.37179999984800816 164734.99890000000596046, -37290.4528999999165535 164673.83500000089406967, -37341.11830000020563602 164639.24410000070929527, -37367.37609999999403954 164626.5153999999165535, -37374.32569999992847443 164623.1465000007301569, -37391.09989999979734421 164615.95470000058412552, -37418.93369999993592501 164608.29490000009536743, -37468.8113000001758337 164592.665200000628829, -37501.59279999975115061 164583.14839999936521053, -37522.81780000030994415 164573.90169999934732914, -37532.07239999994635582 164569.40880000032484531, -37546.09669999964535236 164562.5989999994635582, -37565.26769999973475933 164549.92740000039339066, -37577.93410000018775463 164541.0227000005543232, -37589.23049999959766865 164529.72110000066459179, -37597.73900000005960464 164519.53949999995529652, -37606.98149999976158142 164506.52390000037848949, -37597.10819999966770411 164528.31809999980032444, -37556.50329999998211861 164569.22570000030100346, -37531.5165999997407198 164585.70419999957084656, -37509.08469999954104424 164598.77180000022053719, -37498.57820000033825636 164606.44150000065565109, -37489.4917000001296401 164616.38619999960064888, -37476.99830000009387732 164630.30570000037550926, -37469.04779999982565641 164644.51019999943673611, -37463.93719999957829714 164657.00970000028610229, -37461.38140000030398369 164665.81540000066161156, -37459.39560000039637089 164683.14470000006258488, -37459.11180000007152557 164699.33709999918937683, -37461.09979999996721745 164714.10950000025331974, -37463.65490000043064356 164729.73379999957978725, -37468.48290000017732382 164752.17689999938011169, -37487.66449999995529652 164802.74180000089108944, -37507.21190000046044588 164827.84270000085234642, -37563.43099999986588955 164889.46389999985694885, -37505.43910000007599592 164841.30819999985396862)))	387	165343	13120302616	13	1312	131203	131203026	026	16	02616	13120302616	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635.41562429004	42487.4312882144
MultiPolygon (((-37290.34339999966323376 164950.34200000017881393, -37257.4318000003695488 164943.47240000031888485, -37231.48489999957382679 164941.05570000037550926, -37224.29320000018924475 164940.95570000074803829, -37207.4928999999538064 164940.72179999947547913, -37165.05370000004768372 164931.13839999958872795, -37097.2473999997600913 164912.38749999925494194, -37078.40240000002086163 164926.61299999989569187, -37071.28770000021904707 164929.31799999997019768, -37064.88399999961256981 164931.00889999978244305, -37051.7215999998152256 164931.34699999913573265, -37050.92459999956190586 164931.40200000070035458, -37042.29289999976754189 164924.2313000001013279, -37038.62679999973624945 164919.25149999931454659, -37025.99000000022351742 164902.08660000003874302, -37032.66810000035911798 164897.27339999936521053, -37078.80480000004172325 164863.36559999920427799, -37083.991499999538064 164859.47269999980926514, -37090.62320000026375055 164854.49579999968409538, -37145.67349999956786633 164821.40489999949932098, -37171.71619999967515469 164804.03539999946951866, -37188.64439999964088202 164797.08660000003874302, -37202.53479999955743551 164791.87570000067353249, -37222.50090000033378601 164787.53380000032484531, -37259.03129999991506338 164787.35060000047087669, -37365.08669999986886978 164785.11510000005364418, -37395.08939999993890524 164785.41699999943375587, -37407.83179999981075525 164787.23279999941587448, -37424.28509999997913837 164791.77060000039637089, -37444.09839999955147505 164800.04509999975562096, -37471.98730000015348196 164818.20130000077188015, -37505.43910000007599592 164841.30819999985396862, -37563.43099999986588955 164889.46389999985694885, -37576.7215999998152256 164903.10930000059306622, -37580.93950000032782555 164907.68710000067949295, -37575.44070000015199184 164911.30199999921023846, -37574.35379999969154596 164911.97199999913573265, -37563.56030000001192093 164918.62079999968409538, -37555.66970000043511391 164920.8977000005543232, -37545.09709999989718199 164922.37570000067353249, -37527.3548999996855855 164923.29580000042915344, -37490.71650000009685755 164925.19789999909698963, -37460.15890000015497208 164931.5438000001013279, -37447.3255000002682209 164931.96089999936521053, -37430.52520000003278255 164934.08190000057220459, -37416.23589999973773956 164936.60089999996125698, -37415.95889999996870756 164936.6578999999910593, -37385.91119999997317791 164942.72479999996721745, -37314.12540000025182962 164955.30670000053942204, -37290.34339999966323376 164950.34200000017881393)))	394	165350	13120302617	13	1312	131203	131203026	026	17	02617	13120302617	1	11	11A	4	4	0	4	4	0	4	0	0	0	0	4	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213.52426298455	62794.0296206708
MultiPolygon (((-36797.12139999959617853 165919.93999999947845936, -36755.58370000030845404 165875.33699999935925007, -36728.73060000035911798 165846.50430000014603138, -36726.94369999971240759 165844.67229999974370003, -36699.46760000009089708 165816.50459999963641167, -36684.67109999991953373 165803.0681999996304512, -36717.62939999997615814 165763.32459999993443489, -36726.79090000037103891 165751.98599999956786633, -36755.92630000039935112 165715.92530000023543835, -36783.8406999995931983 165671.77690000087022781, -36796.83810000028461218 165665.56509999930858612, -36797.51009999960660934 165667.10799999907612801, -36799.09910000022500753 165669.75390000082552433, -36801.08600000012665987 165672.23680000007152557, -36803.44489999953657389 165674.46969999931752682, -36806.1238000001758337 165676.3726000003516674, -36809.04769999999552965 165677.88159999996423721, -36812.12959999963641167 165678.95749999955296516, -36815.27350000012665987 165679.58550000004470348, -36818.38829999975860119 165679.77639999985694885, -36821.39219999965280294 165679.56440000049769878, -36824.22009999956935644 165679.00039999932050705, -36825.52400000020861626 165678.57139999978244305, -36826.82799999974668026 165678.14350000023841858, -36829.18580000009387732 165677.05550000071525574, -36831.3397000003606081 165675.75950000062584877, -36833.23660000041127205 165674.31059999950230122, -36863.8596000000834465 165699.27140000090003014, -36929.27020000014454126 165747.15520000085234642, -36941.75879999995231628 165759.12560000084340572, -36969.07180000003427267 165785.30939999967813492, -36980.33849999960511923 165800.36779999919235706, -36995.09410000033676624 165820.08889999985694885, -37000.44689999986439943 165830.71550000086426735, -36989.46939999982714653 165837.18429999984800816, -36976.03110000025480986 165844.49010000005364418, -36973.79619999974966049 165845.7630000002682209, -36969.28239999990910292 165848.33489999920129776, -36963.49670000001788139 165851.83880000002682209, -36956.74799999967217445 165856.24770000018179417, -36942.40570000000298023 165869.81120000034570694, -36924.71360000036656857 165886.17769999988377094, -36908.96339999977499247 165900.86920000053942204, -36895.36409999988973141 165910.99780000001192093, -36851.70720000006258488 165935.4671000000089407, -36827.77830000035464764 165948.87869999930262566, -36797.12139999959617853 165919.93999999947845936)))	199	163698	13120303008	13	1312	131203	131203030	030	08	03008	13120303008	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868.598832543464	48398.2007634498
MultiPolygon (((-39928.96339999977499247 166494.12319999933242798, -39924.24459999985992908 166493.50630000047385693, -39811.38239999953657389 166478.75589999929070473, -39815.01559999957680702 166420.49420000053942204, -39812.28870000038295984 166415.31540000066161156, -39814.1063000001013279 166385.10659999959170818, -39890.43200000002980232 166389.41909999959170818, -39962.55590000003576279 166394.24159999936819077, -39961.21119999978691339 166423.63250000029802322, -39957.26620000042021275 166496.6955999992787838, -39928.96339999977499247 166494.12319999933242798)))	1617	200336	13121000105	13	1312	131210	131210001	001	05	00105	13121000105	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492.815141306555	14542.8987347393
MultiPolygon (((-38293.48039999976754189 166681.93009999953210354, -38240.98919999971985817 166640.98399999924004078, -38205.09439999982714653 166613.94620000012218952, -38198.32070000004023314 166608.84349999949336052, -38172.64340000040829182 166590.05309999920427799, -38172.72090000007301569 166589.83940000087022781, -38181.37220000009983778 166565.98039999976754189, -38192.80130000039935112 166529.70030000060796738, -38214.00129999965429306 166534.48970000073313713, -38248.70089999958872795 166538.35909999907016754, -38284.7203999999910593 166544.63849999941885471, -38296.87069999985396862 166545.01820000074803829, -38325.99399999994784594 166544.30250000022351742, -38357.97960000019520521 166543.51640000008046627, -38379.69959999993443489 166542.04639999940991402, -38391.22910000011324883 166544.26559999957680702, -38382.39549999963492155 166565.42630000039935112, -38356.6934000002220273 166645.26920000091195107, -38349.43290000036358833 166661.53360000066459179, -38338.54349999967962503 166674.84019999951124191, -38321.55240000039339066 166693.77549999952316284, -38316.25659999996423721 166699.67730000056326389, -38293.48039999976754189 166681.93009999953210354)))	591	166303	13121000501	13	1312	131210	131210005	005	01	00501	13121000501	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619.518963844222	21671.6576780324
MultiPolygon (((-40108.43250000011175871 167160.68219999969005585, -40115.25420000031590462 167065.64790000021457672, -40126.45569999981671572 166977.01830000057816505, -40255.09219999983906746 166987.03659999929368496, -40247.20139999967068434 167070.73530000075697899, -40241.92910000029951334 167121.1363999992609024, -40247.00810000021010637 167143.79639999940991402, -40255.39809999987483025 167175.12800000049173832, -40108.43250000011175871 167160.68219999969005585)))	1602	195342	13121000803	13	1312	131210	131210008	008	03	00803	13121000803	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651.717021154648	24700.3100839945
MultiPolygon (((-39531.40670000016689301 167974.43730000033974648, -39323.88609999977052212 167890.95959999971091747, -39283.32070000004023314 167875.14499999955296516, -39270.2642000000923872 167870.05430000089108944, -39211.21540000010281801 167847.03050000034272671, -39176.31469999998807907 167834.20319999940693378, -39089.63389999978244305 167802.34290000051259995, -39111.97539999987930059 167743.29910000041127205, -39143.26750000007450581 167664.05430000089108944, -39143.3219999996945262 167663.91579999960958958, -39185.87330000009387732 167554.55260000005364418, -39189.81890000030398369 167535.37930000014603138, -39191.86149999964982271 167507.09879999980330467, -39191.86539999954402447 167507.04539999924600124, -39191.88169999979436398 167506.8193999994546175, -39193.1993000004440546 167488.57609999924898148, -39187.72329999972134829 167464.26810000091791153, -39182.24619999993592501 167439.96010000072419643, -39178.36730000004172325 167431.30350000038743019, -39167.35749999992549419 167406.72350000031292439, -39156.26070000045001507 167380.8761999998241663, -39139.88989999983459711 167341.31780000030994415, -39160.15299999993294477 167332.13709999993443489, -39202.54899999964982271 167313.48059999942779541, -39217.38939999975264072 167307.14279999956488609, -39248.83990000002086163 167295.35209999978542328, -39262.06730000022798777 167287.48630000092089176, -39273.76480000000447035 167284.21739999949932098, -39279.95249999966472387 167283.61339999921619892, -39297.504700000397861 167281.90120000019669533, -39329.51829999964684248 167280.80059999972581863, -39374.4502999996766448 167278.9209000002592802, -39465.51219999976456165 167275.11339999921619892, -39478.29959999956190586 167274.63509999960660934, -39493.43389999959617853 167273.99090000055730343, -39497.15570000000298023 167363.54230000078678131, -39499.25729999970644712 167422.03790000081062317, -39500.18250000011175871 167447.80389999970793724, -39501.31379999965429306 167479.30059999972581863, -39503.5023999996483326 167549.10480000078678131, -39505.6226000003516674 167573.27779999934136868, -39507.5186999998986721 167595.00390000082552433, -39509.82369999960064888 167603.26149999909102917, -39513.72659999970346689 167610.03119999915361404, -39519.71239999961107969 167617.84070000052452087, -39525.17729999963194132 167623.30839999951422215, -39566.78880000021308661 167663.10610000044107437, -39694.4905000003054738 167789.80260000005364418, -39708.15899999998509884 167803.21680000051856041, -39690.89499999955296516 167825.83530000038444996, -39684.56340000033378601 167834.12409999966621399, -39683.06989999953657389 167836.07950000092387199, -39680.44060000032186508 167839.52190000005066395, -39667.31740000005811453 167857.2135000005364418, -39660.25480000022798777 167867.89619999937713146, -39653.692200000397861 167878.2438999991863966, -39642.571000000461936 167898.27329999953508377, -39634.78650000039488077 167914.79580000042915344, -39628.02390000037848949 167930.18329999968409538, -39604.44979999959468842 168007.00970000028610229, -39531.40670000016689301 167974.43730000033974648)))	1237	170705	13121001317	13	1312	131210	131210013	013	17	01317	13121001317	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2252.47154717682	257791.022577362
MultiPolygon (((-40328.98220000043511391 166440.05240000039339066, -40306.93310000002384186 166434.78700000047683716, -40305.53010000009089708 166430.34320000000298023, -40337.39030000008642673 166292.4249000009149313, -40339.49000000022351742 166283.52510000020265579, -40431.82110000029206276 166296.56760000064969063, -40433.26929999981075525 166296.77219999954104424, -40433.30339999962598085 166296.77659999951720238, -40399.98620000015944242 166457.00549999997019768, -40328.98220000043511391 166440.05240000039339066)))	610	166563	13121001802	13	1312	131210	131210018	018	02	01802	13121001802	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509.424360442139	15317.4184793401
MultiPolygon (((-40833.15979999955743551 166720.69810000061988831, -40830.62579999957233667 166604.19690000079572201, -40873.41779999993741512 166600.29429999925196171, -40877.03170000016689301 166599.96419999934732914, -40907.8693000003695488 166596.43480000086128712, -40908.4034000001847744 166609.78229999914765358, -40910.50409999955445528 166688.91200000047683716, -40907.03629999980330467 166690.85199999995529652, -40899.71960000041872263 166694.94490000046789646, -40835.18090000003576279 166739.29030000045895576, -40833.15979999955743551 166720.69810000061988831)))	662	166625	13121005003	13	1312	131210	131210050	050	03	05003	13121005003	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.046477579645	8824.63223501153
MultiPolygon (((-42571.74459999985992908 166678.58100000023841858, -42574.94639999978244305 166667.32340000011026859, -42577.23220000043511391 166655.31389999948441982, -42578.60290000028908253 166634.08379999920725822, -42577.45969999954104424 166606.20700000040233135, -42577.68829999957233667 166573.43940000049769878, -42578.2710999995470047 166551.8113000001758337, -42579.85190000012516975 166538.37280000001192093, -42594.19400000013411045 166505.60899999924004078, -42601.64350000023841858 166488.22560000047087669, -42602.88530000019818544 166477.05100000090897083, -42599.1593000004068017 166464.22069999948143959, -42584.67379999998956919 166442.28480000048875809, -42569.57320000045001507 166421.71000000089406967, -42547.59700000006705523 166396.33740000054240227, -42532.50549999997019768 166381.97030000016093254, -42524.9588000001385808 166376.82369999960064888, -42507.58050000015646219 166369.31829999946057796, -42500.26269999984651804 166366.1015000008046627, -42506.20849999971687794 166366.10139999911189079, -42512.38219999987632036 166364.81440000049769878, -42519.92879999987781048 166362.02639999985694885, -42525.68950000032782555 166357.19150000065565109, -42537.60209999978542328 166369.1688000001013279, -42589.66940000001341105 166425.67950000055134296, -42612.20559999998658895 166450.16000000014901161, -42615.15749999973922968 166453.1238000001758337, -42628.63609999977052212 166466.01209999993443489, -42631.56599999964237213 166469.23389999940991402, -42642.05260000005364418 166480.7642000000923872, -42687.1460999995470047 166530.34730000048875809, -42688.69000000040978193 166532.04519999958574772, -42702.07060000021010637 166546.7443000003695488, -42720.86299999989569187 166567.38810000009834766, -42705.35379999969154596 166582.02879999950528145, -42699.26709999982267618 166587.82459999993443489, -42644.21100000012665987 166640.2523999996483326, -42580.5423999996855855 166701.0068999994546175, -42553.4659000001847744 166726.10830000042915344, -42571.74459999985992908 166678.58100000023841858)))	653	166616	13121102203	13	1312	131211	131211022	022	03	02203	13121102203	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958.904440713295	20931.8689169227
MultiPolygon (((-43790.52489999961107969 167769.48890000022947788, -43787.56599999964237213 167761.79529999941587448, -43785.19799999985843897 167755.28460000082850456, -43777.17729999963194132 167743.20729999989271164, -43740.80950000043958426 167703.20370000042021275, -43720.74419999960809946 167682.77099999971687794, -43714.43850000016391277 167683.4801000002771616, -43704.61299999989569187 167685.58620000071823597, -43660.75329999998211861 167725.17530000023543835, -43650.96279999986290932 167731.40819999948143959, -43617.88439999986439943 167745.20920000039041042, -43611.9517000000923872 167747.88120000064373016, -43604.8349999999627471 167750.52920000068843365, -43599.64309999998658895 167738.8068000003695488, -43594.44730000011622906 167728.73939999938011169, -43591.33139999955892563 167723.24870000034570694, -43588.51339999958872795 167719.68689999915659428, -43585.10159999970346689 167715.38409999944269657, -43578.07180000003427267 167706.02360000088810921, -43502.92339999973773956 167624.09359999932348728, -43485.40600000042468309 167604.53079999983310699, -43464.76169999968260527 167581.41210000030696392, -43463.04270000010728836 167579.57630000077188015, -43377.59869999997317791 167488.32579999975860119, -43371.80289999954402447 167482.13619999960064888, -43343.9857999999076128 167452.42999999970197678, -43334.80310000013560057 167442.43160000070929527, -43300.67729999963194132 167405.27480000071227551, -43267.51840000040829182 167369.17190000042319298, -43131.96100000012665987 167221.57780000008642673, -43033.0014000004157424 167113.83320000022649765, -42996.85859999991953373 167074.47949999943375587, -42995.80169999971985817 167073.32960000075399876, -42923.7440999997779727 166994.87329999916255474, -42851.68649999983608723 166916.41789999976754189, -42856.08600000012665987 166885.45720000006258488, -42858.75769999995827675 166866.65990000031888485, -42862.79440000001341105 166844.5828000009059906, -42874.90560000017285347 166821.69849999994039536, -42899.65830000024288893 166796.75019999966025352, -42915.96540000010281801 166780.88360000029206276, -42963.87280000001192093 166832.9505000002682209, -43523.504700000397861 167441.18009999953210354, -43546.87789999973028898 167466.6955999992787838, -43577.44390000030398369 167500.06259999983012676, -43585.73159999959170818 167509.11009999923408031, -43599.13910000026226044 167523.72919999994337559, -43600.89910000003874302 167525.64910000003874302, -43608.18379999976605177 167533.59160000085830688, -43623.61529999971389771 167550.4176000002771616, -43651.87930000014603138 167581.23570000007748604, -43742.85020000021904707 167680.28270000033080578, -43770.22429999988526106 167709.70590000040829182, -43810.00690000038594007 167754.8051999993622303, -43808.1919999998062849 167756.3892000000923872, -43805.8951000003144145 167758.74510000087320805, -43803.79629999957978725 167761.27800000086426735, -43801.90840000007301569 167763.97299999929964542, -43800.24450000002980232 167766.81090000085532665, -43798.81560000032186508 167769.77480000071227551, -43797.62959999963641167 167772.84369999915361404, -43796.69570000004023314 167775.99850000068545341, -43790.52489999961107969 167769.48890000022947788)))	1215	170680	13121103308	13	1312	131211	131211033	033	08	03308	13121103308	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2887.47990851919	167023.456881683
MultiPolygon (((-43556.33719999995082617 167324.34860000014305115, -43547.03560000006109476 167321.82489999942481518, -43537.41799999959766865 167319.21619999967515469, -43516.73379999957978725 167304.46120000071823597, -43494.19550000037997961 167278.87270000018179417, -43242.91009999997913837 167005.82210000045597553, -43203.70940000005066395 166963.22560000047087669, -43239.27450000029057264 166930.57039999961853027, -43290.88580000028014183 166883.18249999918043613, -43348.74980000033974648 166948.12759999930858612, -43454.06830000039190054 167064.49970000050961971, -43467.9188000001013279 167079.91679999977350235, -43535.81049999967217445 167155.48829999938607216, -43562.9715999998152256 167185.05650000087916851, -43603.6931999996304512 167229.38790000043809414, -43652.16349999979138374 167282.15670000016689301, -43625.24990000016987324 167298.55849999934434891, -43621.56809999980032444 167300.80240000039339066, -43585.19790000002831221 167319.85730000026524067, -43575.4943000003695488 167323.17229999974370003, -43572.05049999989569187 167324.34830000065267086, -43564.68780000042170286 167325.19239999912679195, -43556.33719999995082617 167324.34860000014305115)))	581	166275	13121103407	13	1312	131211	131211034	034	07	03407	13121103407	1	11	11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1271.26323476551	60276.228809577
